,tweet_created_at,tweet_full_text,sentiment,probability
3133,Fri Sep 07 04:14:00 +0000 2018,"Amazing Grace And Chuck - 1987 https://t.co/yoPH4XJ7NA 
I can't stop thinking about this movie. #Nike #justdoit",positive,0.6038698080781704
3134,Fri Sep 07 04:13:48 +0000 2018,"You cannot STILL be serious about this #SCOTUS nominee, .@SenateGOP. @ChuckGrassley? @SenSasse? @JohnCornyn (""Mr. Senate Ethics"")?

It's #Time to tap out. #JustDoIt.

#StopKavanaugh and come again when you've got a credible nominee.

We'll wait... https://t.co/EB6bCXbCRx",positive,0.6220621055273593
3135,Fri Sep 07 04:13:46 +0000 2018,"Believe in something. 
Even if it means saving the man who  threw your future fiance of a building, and had your mother kidnapped.
#JustDoIt https://t.co/HaZtnJmQXo",neutral,0.5800445306251772
3136,Fri Sep 07 04:13:37 +0000 2018,Believe in something. Even if it means sacrificing everything. #JustDoIt,negative,0.6386699910537326
3137,Fri Sep 07 04:13:24 +0000 2018,straight cold facts 🗣🗣✊🏾✊🏾#justdoit #boycottsomerealshit https://t.co/QO9Y33AFF0,neutral,0.7076243422905488
3138,Fri Sep 07 04:13:13 +0000 2018,That @Nike commercial. ❤️❤️❤️ #nikeforever #justdoit,neutral,0.606670103976026
3139,Fri Sep 07 04:13:06 +0000 2018,"#tbt #summer #Nevada #bouldering #hiking #justdoit✔️#scenery #remember to drink plenty of water in the desert🧗‍♂️🏜 @ Calico Basin, Red Rock Conservation Area https://t.co/6zUejJKJ1N",neutral,0.6692270891993278
3140,Fri Sep 07 04:13:06 +0000 2018,"Kaepernick: ""If everyone sacrifices something, no one has to sacrifice everything."" #JustDoIt. ✊ https://t.co/IgTrcR2wvT",negative,0.6183367003233914
3141,Fri Sep 07 04:13:00 +0000 2018,And people are saying @Nike is stupid 🤣😭 #JustDoIt https://t.co/xNskBOYpKT,negative,0.6278725904039206
3142,Fri Sep 07 04:13:00 +0000 2018,"Dear Nike Protesters, Please send your new unwanted size 8.5 basketball shoes to Valley Ter in DC. Preferably your preordered @KingJames 16s Thanks💋 #dontburntheNikes #justdoit",positive,0.5837191283677845
3143,Fri Sep 07 04:12:40 +0000 2018,Made this quick digital sketch of #Kaepernick. I admire his courage. #KaepernickNike #JustDoIt #Kaepernick7 #NikeAd https://t.co/fPtIKn8IM4,neutral,0.5883790078115526
3144,Fri Sep 07 04:12:37 +0000 2018,⁦@UCFKnights⁩ ⁦@UCF_Football⁩ Thank you for giving us a chance to believe in a young man that is so incredible!  #JustDoIt ⁦@RCHunziker⁩ https://t.co/2Angv4jdcD,positive,0.7499154414199068
3145,Fri Sep 07 04:12:28 +0000 2018,Do it @realDonaldTrump #JustDoIt https://t.co/I5GcwKR7d5,positive,0.6526712578326362
3146,Fri Sep 07 04:12:16 +0000 2018,Herbalife is not only a shakes company!!! You should try their skin products!!! #bootcamp #family #hiit #herbalife #hiitworkout #2018 #summer #fun #focus #stayfit #fitfam #fitspo #gains #goals #getfit #justdoit #Fitness... https://t.co/y7H91LJjn4,positive,0.5880572237240775
3147,Fri Sep 07 04:12:01 +0000 2018,Thank you @Kaepernick7 your incredibly inspiring message in your @Nike commercial motivated me to get myself amped up enough to do a pure gut busting VO2 max workout at midnight after a stupidly busy day. My new go to video when I’m feeling down and unmotivated #justdoit #Nike,positive,0.5919129024897153
3148,Fri Sep 07 04:11:45 +0000 2018,Nice work @Nike. #JustDoIt https://t.co/Kr6ppWhQT7,positive,0.6425771719099845
3149,Fri Sep 07 04:11:36 +0000 2018,Had too.. lol #Nike #Justdoit #Superman #KneeltoZod #GeneralZod #colinkaepernick #Lol https://t.co/OzNbetM9B6,positive,0.6484216659700669
3150,Fri Sep 07 04:11:33 +0000 2018,@realDonaldTrump #JustDoIt I support @Nike anyday before I support your racism @nd bigotry. You are a coward!!,positive,0.6081375528409717
3151,Fri Sep 07 04:11:07 +0000 2018,"If it doesn't fit, you must acquit...#justdoit✔️ #latenightsearlymornings #urbanhippie #420 #STADIUMMUZIKC #9thinningmediagroup #tbg @ Fulton County, Georgia https://t.co/EL1UkyEfal",neutral,0.6264823641225643
3152,Fri Sep 07 04:10:50 +0000 2018,@booscott10 @serenawilliams Congratulations to you!  You Did It! 🏒⛸ #JustDoIt,positive,0.6057912246129968
3153,Fri Sep 07 04:10:34 +0000 2018,"I don't plan on boycotting Nike. If I had a conscience about their business practices, I would have responded to one of the numerous messages I've received over the years in my Nike shoeboxes from their overseas employees.
#nike #NikeBoycott #JustDoIt #ColinKaepernick #sweatshops https://t.co/9XNdwm3xbS",neutral,0.6000308481247195
3154,Fri Sep 07 04:10:15 +0000 2018,The real winner of tonight’s game. #JustDoIt #NFLKickoff https://t.co/VCIl2NFkoX,positive,0.6377842017857771
3155,Fri Sep 07 04:10:04 +0000 2018,"@naomirwolf If there manages to be a scaling back from Trump era policy, that’s the only time to get by with scaling back horrendous shit. No settling for gradual correction. After Watergate, for instance, we got depressed, not incentivized. Why? Why not? #justdoitdifferent #JustDoIt",negative,0.9300575703975899
3156,Fri Sep 07 04:10:00 +0000 2018,I can’t get enough of the @Kaepernick7 #JustDoIt ad ! One day I’ll be apart of the @Nike Family!! Feeling #INSPIRED https://t.co/fZO3HZwU7u,positive,0.6024027875658483
3157,Fri Sep 07 04:09:51 +0000 2018,Nike is a perfect example of standing for what you believe in. Risked it all because they believed in him #justdoit #ColinKaepernick ❤️🙌🏽,negative,0.6312484965136921
3158,Fri Sep 07 04:09:46 +0000 2018,Wore my Nikes today alongside my friend @AllisonHiltz and we didn’t even plan this out! #JustDoIt https://t.co/imGOHvScES,positive,0.6144582432167132
3159,Fri Sep 07 04:09:29 +0000 2018,#JustDoIt is what every student should live by:&gt;,neutral,0.6213866643858023
3160,Fri Sep 07 04:09:25 +0000 2018,A thread. Read it. #JustDoIt https://t.co/n76A9Z2V73,neutral,0.5979900268028335
3161,Fri Sep 07 04:09:05 +0000 2018,Karma was like: Imma #JustDoIt https://t.co/4NjtYPUpYd,neutral,0.6504414265472782
3162,Fri Sep 07 04:09:03 +0000 2018,@NFL @cj_wentz I thought you hated knees. #ImwithKap #Nike #JustDoIt,negative,0.6488328481800398
3163,Fri Sep 07 04:08:55 +0000 2018,".@DonaldJTrumpJr your father is the antithesis of the #JustDoIt campaign.
His is the #OnlyMe doctrine. He'll throw you under the bus when he's threatened. https://t.co/B7qXEO8tql",negative,0.6006340728657406
3164,Fri Sep 07 04:08:55 +0000 2018,"@Dax_x98 #animals
#dogsoftwitter 
#ppp
#MuttsRule 

#StopKavanaugh 
#Resist 
#IStandWithBooker 
#KamalaHarris 
#ImpeachTrump 
#TakeAKnee 
#JustDoIt 

Marley and hint of pink tongue https://t.co/53nQmhTmrd",neutral,0.6434853381272354
3165,Fri Sep 07 04:08:45 +0000 2018,"@dtrastikeville @staggerlee422 @Qui32461239 @murphy991776 @LookUp03716726 @russ_thor @SnowWhite7IAM @2newearth777 @sisu1953 @davidsodell @FlaRhps @Mtnchan1 @RobertS16975225 @nl10874926 @ZVreeland @AgentHarry2 @Helicallight21 @BKayFrye2 @chaosmanaged1 @PacificoNoah @Crey_tyler @PCreator714 @Warlock_Holmes @cnille619 @xdotsi @markjohnt2 @captainrye21 @linnyt86 @michell95926226 @ogglygoggly @mrmemery @JeremyRobards7 @jcoartdhayn @LoveLig66141315 @hcraig0062_h @LaraC1254 @Iamthesec13 @PrimeCreator111 @hobgoblin4191 @Francis83866063 @jsholt1 @Ambellina77 @moTiv_1183 @mindmixradio @babylonburnin @cathy_sample0uk @FerGucci2008 @freddiechurro13 @nytimes SYNC
12:08
11
#Qanon 
#WWG1WGA 
#KtSA 
GREEN LIGHT
@USMC RAIDERS GET SOME!!!
GO GO GO
FUCKING #justdoit",neutral,0.6074715062683499
3166,Fri Sep 07 04:08:44 +0000 2018,"Sacrifice getting Bloody🥊🥊#justdoit #whynot #gotBlood #cutman4hiresupples #stitchpremium #creed2
#boxing #mma #ufc #boxingday #kickboxing #fight #fitness #muaythai #boxinggym #training… https://t.co/RtuvM7PQZ6",neutral,0.6445372470373966
3167,Fri Sep 07 04:08:15 +0000 2018,#JustDoIt #BelieveInSomethingEvenIfItMeansYouLoseEverything #JustDoIt #BelieveInSomethingEvenIfItMeansYouLoseEverything #JustDoIt #BelieveInSomethingEvenIfItMeansYouLoseEverything #WeAreTheResistance #NFLBoycott until evry1 #Understands y we ALL shld #TakeAKnee wth @Kaepernick7,neutral,0.5785668037271289
3168,Fri Sep 07 04:08:02 +0000 2018,Anyone make a Jessica Andrade #JustDoIt meme 🤣 fuck Reebok gear,negative,0.6574204017767437
3169,Fri Sep 07 04:07:50 +0000 2018,#JustDoIt proudly wearing Nike 🧦 https://t.co/hVoLA731sG,neutral,0.6799100232245053
3170,Fri Sep 07 04:07:39 +0000 2018,"@jemelehill @rolandsmartin @stephenasmith @JoyAnnReid @TheRevAl

Jacksonvile FL Bishop R McKissick ( @bishopmckjr) encourages members to wear @Nike to church services in support of 
Colin @Kaepernick7.

#JustDoIt 
#RolandMartinUnfiltered 
#AMJoy #reiders https://t.co/ZovVqQhx3p",neutral,0.6683648599996875
3171,Fri Sep 07 04:07:32 +0000 2018,OMG This thread... #JustDoIt https://t.co/vGqn3Q8uYq,neutral,0.5820852992386975
3172,Fri Sep 07 04:06:47 +0000 2018,"I just pissed myself! 😂😂😂😂😂 
#dickinabox
#JustDoIt 
#JT  #putyourjunkinthebox
#winneroftheinternet
#Nikemissedthisgem https://t.co/vg0b9ZGsz7",neutral,0.5956461718095999
3173,Fri Sep 07 04:06:37 +0000 2018,Chris Collinsworth loves saying “RPO’s”... please stop man #JustDoIt,positive,0.7469592480391521
3174,Fri Sep 07 04:06:31 +0000 2018,It’s only crazy until you do it ... #justdoit https://t.co/HMGqENUB23,positive,0.6206782062575289
3175,Fri Sep 07 04:06:23 +0000 2018,@realDonaldTrump @POTUS out here winning so much even @Kaepernick7 got himself a job #USA #JustDoIt #GetThatBoyHisMoneyDon,positive,0.5775878590135608
3176,Fri Sep 07 04:06:21 +0000 2018,@CanBallReport @Nike @Kaepernick7 a candidate for the next add. #JustDoIt,neutral,0.6398502102864325
3177,Fri Sep 07 04:05:49 +0000 2018,"I just can't with all these @Nike memes. There is a difference between  someone being true to their values, beliefs and experiences, and someone committing a criminal act. Whatever happened to respecting each other's differences. #JustDoIt #Namaste #SoapBox",negative,0.6017234779895256
3178,Fri Sep 07 04:05:48 +0000 2018,Believe in something even if it means sacrificing everything #Nike #JustDoIt,negative,0.6236697235255944
3179,Fri Sep 07 04:05:42 +0000 2018,"@Mikel_Jollett @realDonaldTrump @CoryBooker I stand by Cory Booker. And you know what else, I think I'll buy myself 3 new pairs of Nike shoes &amp; after that, run to my local bookstore &amp; grab Bob Woodward’s new book. #JustDoIt  #Kavanaugh",positive,0.6366932592777488
3180,Fri Sep 07 04:05:20 +0000 2018,"EVERY minute is a second chance!   
#JustDoIt https://t.co/JQ7lUxZ4hY",negative,0.5847006047905281
3181,Fri Sep 07 04:05:14 +0000 2018,"""Nike has just lost all my business, I'm burning everything!""

Nike:

#justdoit https://t.co/a3kdZuz7JA",negative,0.5982699682193534
3182,Fri Sep 07 04:05:04 +0000 2018,My brand new @Nikecourt Air Zoom Vapor X @nike #JustDoIt https://t.co/ndIkaStPkm,neutral,0.69437263233713
3183,Fri Sep 07 04:04:54 +0000 2018,"If people say it’s tough to work on your company💻, don’t just stay there for a decade. Be on top of your game every single quarter, every single year, on &amp; off the court🏀. #ItsOnlyCrazyUntilYouDoIt #JustDoIt",neutral,0.602885343467786
3184,Fri Sep 07 04:04:11 +0000 2018,None of y’all would care about Kaepernick if the conservative pundits never talked about him #justdoit,negative,0.7827153602692138
3185,Fri Sep 07 04:03:46 +0000 2018,"@marcorubio Senator, when is it time to roll out the #25thAmendment? Go ahead and tell others to do their duty, maybe you should do yours. His own handpicked staff is undermining him. Do something. All I can do is vote and volunteer. #GOTV. You can do more. So... #JustDoIt.",neutral,0.5803320394006473
3186,Fri Sep 07 04:03:13 +0000 2018,@Kaepernick7 “Believe in something even if it means sacrificing everything.” 😅 #ImWithKap #NikeBoycott #JustDoIt https://t.co/7cEAoHPWVw,neutral,0.5882575717613701
3187,Fri Sep 07 04:03:09 +0000 2018,@DONJAZZY @4eyedmonk Marry na! U no fit #JustdoIt,negative,0.6055715972755709
3188,Fri Sep 07 04:02:19 +0000 2018,"Because I just like people to have facts.....

Never forget the time that Kap met with a Military Vet who suggested that kneeling was a respectful way to protest during the anthem.......... #GottaDoTheEducation #JustDoIt https://t.co/ICWDChZksk",negative,0.7314544281037418
3189,Fri Sep 07 04:02:08 +0000 2018,"Just saw the @Kaepernick7 @Nike ad and loved it. At the end, my 6 year old said “I want to be one of the faces on the buildings. They’re the best.” Thanks for the positive inspiration. #JustDoIt #GoodTrouble",positive,0.7319107874495335
3190,Fri Sep 07 04:02:02 +0000 2018,"I don't plan on boycotting Nike. If I had a conscience about their business practices, I probably would have responded to one of the dozens of messages I've received in my Nike shoe boxes over the years.

#nike #NikeBoycott #NikeAd #ColinKaepernick #Kaepernick #JustDoIt https://t.co/Fq09baeAcD",neutral,0.5804455624364641
3191,Fri Sep 07 04:01:57 +0000 2018,Question if you see a white person wearing Nike dose that make them a n¡&amp;&amp;3r lover? That's what this is all about right? Race? #JustDoIt #NikeBoycott #NikeAd #NFLKickoff #StandForSomething #or #sitforanything #unity #nothate,negative,0.6052359750195956
3192,Fri Sep 07 04:01:56 +0000 2018,Im with Kap! Im with #Nike #TakeAKnee #JustDoIt #BlackLivesMatter #ColinKaepernick https://t.co/Xm4t2FXvoD,positive,0.6161468741298184
3193,Fri Sep 07 04:01:14 +0000 2018,Nike sucks!! Adidas here I come!! #nike #justdoit,negative,0.585101916471441
3194,Fri Sep 07 04:01:13 +0000 2018,This gave me goosebumps...#JustDoIt https://t.co/j2ZJrRqdV1,neutral,0.6266163213733016
3195,Fri Sep 07 04:01:03 +0000 2018,"""I don't like what Nike did. I don't think it's appropriate what they did."" @realDonaldTrump And as POTUS it's not inappropriate how unpresidential you are every single day? #Nike #JustDoIt",negative,0.7977386132289384
3196,Fri Sep 07 04:00:50 +0000 2018,80° outside and I'm sitting in class FREEZING with a HOODIE on and wrapped in my little blue blanket! Side Note: Rockin my Nike's!  😉 #justdoit #nike #GradSchoolChronicles #freezing… https://t.co/cRhJ2891ei,positive,0.6079300550484276
3197,Fri Sep 07 04:00:30 +0000 2018,"The last of our #wise #quotes from #childhood #stories. 

#qotd #powerofwords #words #positive #positiveattitude #thoughts #dreams #motivational #mindset #bookquotes #books #empower #imagine #believe #authors #inspirational #getstarted #justdoit #nevergiveup #followyourdream https://t.co/ruyVenQkcb",neutral,0.6511967006292161
3198,Fri Sep 07 04:00:23 +0000 2018,"I'll leave this here for all the people who want to go run out and buy a pair of Nike's because of their recent ""woke washing"" with the #JustDoIt reboot. If there was truth in advertising, this is what you'd be sporting with every pair that carries the Nike #swoosh. @Kaepernick7 https://t.co/TvQ95bOGjH",negative,0.6222227097895268
3199,Fri Sep 07 04:00:19 +0000 2018,"If God exists, he lives between the crease of a tender smile and in the warmth of a hug. #Christian #agnostic #beagoodhuman #amwriting #godislove #universalist #FeelTheBern #LoveWins #JustDoIt #Nike #patronus #hope #kaepernick #BlackLivesMatter",neutral,0.5850451719549309
3200,Fri Sep 07 04:00:02 +0000 2018,@Steve03343829 @valjswhit Hey #Trumpsters and #TrumpVoters this one is for you #JustDoIt 🤣🤣🤣🤣🤣,positive,0.6205449168690453
3201,Fri Sep 07 03:59:50 +0000 2018,"""People respond well to those that are sure of what they want."" -- Anna Wintour, editor-in-Chief, American #Vogue #entrepreneurlife #JustDoIt #Determination #Entrepreneurship #Leadership https://t.co/yOO6hQFlku",neutral,0.5935235275675768
3202,Fri Sep 07 03:59:35 +0000 2018,"If they think they can get away with doing something they will do it, if they think they can't get away with doing something they wont do it. To me that's a coward!!!!
#JustDoIt",negative,0.7162397217042008
3203,Fri Sep 07 03:58:34 +0000 2018,People will have a problem with me but block any human who has breathed in my vicinity on their social media/story views...if only you were interesting but like go ahead and be be petty with my friends if that makes you feel powerful 😂😂 #JustDoIt,neutral,0.5801303951396248
3204,Fri Sep 07 03:58:26 +0000 2018,LOVE THIS @Kaepernick7‼️#JustDoIt https://t.co/IpOPgtBPhV,positive,0.924405781321603
3205,Fri Sep 07 03:58:24 +0000 2018,"Believe in something, even if it means taking a knee. #justdoit #nike #takeaknee #tanyaharding #nancykerrigan #repost from my good friend @veilofveronica #muchrespect @ Brooklyn, New York https://t.co/4RKgJzJzwl",positive,0.6263417898709625
3206,Fri Sep 07 03:58:18 +0000 2018,Yo @kaepernick7 x @nike we got y’all back 🙌🏽👏🏽✊🏽 #kaepernick #nike #justdoit #diidy #culture @Doitforthacult2 https://t.co/RVmiqShjhQ,neutral,0.6518274094591783
3207,Fri Sep 07 03:58:17 +0000 2018,I’m running out of reasons to drink because of this game. #JustDoIt #ATLsvPHI,negative,0.6943622119340789
3208,Fri Sep 07 03:58:16 +0000 2018,Nike right now when their new commercial aired as everyone’s watching the game #justdoit https://t.co/gSCCwH3JiX,neutral,0.6517825439529361
3209,Fri Sep 07 03:58:10 +0000 2018,"@Kaepernick7 @Itsafairday This is awesome!
#TakeAKnee #JustDoIt",positive,0.6631041633331147
